Mağaza,Ürün Grubu,Gerçek Satış Ortalaması,Tahmin Ortalaması,Ortalama Hata (%),Yorum
15,BEVERAGES,1238.3914819136523,1222.413312358674,,Başarılı tahmin
15,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
15,CELEBRATION,3.0233372228704782,2.765652749087499,,Başarılı tahmin
15,FROZEN FOODS,65.26434188273045,63.39990415222609,,Başarılı tahmin
15,GROCERY I,2722.294901983664,2682.502557645226,,Başarılı tahmin
15,GROCERY II,9.726954492415402,8.7528977182108,,Başarılı tahmin
15,HARDWARE,0.9171528588098016,1.076332638142231,,Başarılı tahmin
15,HOME AND KITCHEN I,29.381563593932324,29.60503473201201,,Başarılı tahmin
15,HOME AND KITCHEN II,10.479579929988333,9.60530727484682,,Başarılı tahmin
15,HOME APPLIANCES,0.116686114352392,0.4491012917803912,,Başarılı tahmin
15,HOME CARE,147.3663943990665,146.50613595643782,,Başarılı tahmin
15,LADIESWEAR,5.64585764294049,5.255208128329347,,Başarılı tahmin
15,LAWN AND GARDEN,0.0087514585764294,0.4203690710533329,,Başarılı tahmin
15,LINGERIE,4.714702450408401,4.494537351704763,,Başarılı tahmin
15,MAGAZINES,0.7596266044340724,0.780324083352461,,Başarılı tahmin
15,MEATS,125.70613157584596,123.2261623399971,,Başarılı tahmin
15,PET SUPPLIES,0.397316219369895,0.6269663996100725,,Başarılı tahmin
15,PLAYERS AND ELECTRONICS,2.679113185530922,2.393311183428977,,Başarılı tahmin
15,PRODUCE,390.2979417327888,386.1866029162059,,Başarılı tahmin
15,SCHOOL AND OFFICE SUPPLIES,0.4235705950991832,0.8973805542400668,,Başarılı tahmin
15,SEAFOOD,5.230455075845974,4.874732662209616,,Başarılı tahmin
16,AUTOMOTIVE,5.7788798133022174,5.342288782126766,,Başarılı tahmin
16,BABY CARE,0.0927654609101517,0.4069791453939813,,Başarılı tahmin
16,BEAUTY,0.8780630105017503,1.2141628471410209,,Başarılı tahmin
16,BEVERAGES,1087.9696616102683,1093.100882287608,,Başarılı tahmin
16,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
16,CELEBRATION,3.614935822637106,3.249111310009209,,Başarılı tahmin
16,DAIRY,245.30455075845973,247.7532426014953,,Başarılı tahmin
16,GROCERY I,2562.5527222870483,2583.932601799912,,Başarılı tahmin
16,GROCERY II,5.943990665110852,5.870499928158269,,Başarılı tahmin
16,HARDWARE,0.5933488914819136,0.8236379618768327,,Başarılı tahmin
16,HOME AND KITCHEN I,12.6073512252042,12.034301254921427,,Başarılı tahmin
16,HOME AND KITCHEN II,7.776546091015169,7.373417311619685,,Başarılı tahmin
16,HOME APPLIANCES,0.1236872812135355,0.4432184935926276,,Başarılı tahmin
16,HOME CARE,135.1178529754959,136.02012921802407,,Başarılı tahmin
16,LADIESWEAR,0.0,0.4120618177067727,,Başarılı tahmin
16,LAWN AND GARDEN,0.0157526254375729,0.4343456065948924,,Başarılı tahmin
16,LINGERIE,3.9101516919486574,3.9285765325349713,,Başarılı tahmin
16,MAGAZINES,0.5834305717619603,0.6616223782836566,,Başarılı tahmin
16,PET SUPPLIES,0.2707117852975496,0.551962726832345,,Başarılı tahmin
16,PLAYERS AND ELECTRONICS,1.9655775962660444,1.9208955293189067,,Başarılı tahmin
16,PRODUCE,373.6231525320887,376.2735526133283,,Başarılı tahmin
16,SCHOOL AND OFFICE SUPPLIES,1.456242707117853,2.109078257834604,,Başarılı tahmin
16,SEAFOOD,2.764294049008168,3.1660927465767874,,Başarılı tahmin
17,AUTOMOTIVE,6.133022170361727,5.754057927056103,,Başarılı tahmin
17,BABY CARE,0.1586931155192532,0.4509300089111198,,Başarılı tahmin
17,BEAUTY,1.8506417736289384,2.0001872281308493,,Başarılı tahmin
17,BEVERAGES,2411.9743290548427,2425.559913258676,,Başarılı tahmin
17,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
17,CELEBRATION,4.67561260210035,4.225814763737548,,Başarılı tahmin
17,DAIRY,547.284130688448,553.7575832306203,,Başarılı tahmin
17,DELI,425.4725787631272,428.8118722326023,,Başarılı tahmin
17,GROCERY I,3844.669605600933,3861.153265355532,,Başarılı tahmin
17,GROCERY II,8.25554259043174,8.129862218919605,,Başarılı tahmin
17,HARDWARE,0.73512252042007,0.929983520103138,,Başarılı tahmin
17,HOME AND KITCHEN I,16.99416569428238,16.468888469557584,,Başarılı tahmin
17,HOME AND KITCHEN II,15.721120186697783,15.1192262622912,,Başarılı tahmin
17,HOME APPLIANCES,0.1773628938156359,0.5032866431488042,,Başarılı tahmin
17,HOME CARE,190.81621936989495,192.5428179134761,,Başarılı tahmin
17,LADIESWEAR,1.897899649941657,1.982488350433927,,Başarılı tahmin
17,LAWN AND GARDEN,0.1225204200700116,0.559522260133806,,Başarılı tahmin
17,LINGERIE,5.302217036172696,5.014159201609621,,Başarılı tahmin
17,MAGAZINES,1.280046674445741,1.144341679724844,,Başarılı tahmin
17,PET SUPPLIES,1.0157526254375728,1.0935060906916672,,Başarılı tahmin
17,PLAYERS AND ELECTRONICS,5.192532088681447,4.753041831277437,,Başarılı tahmin
17,PRODUCE,753.6350605017503,752.7087393373878,,Başarılı tahmin
17,SCHOOL AND OFFICE SUPPLIES,0.5723453908984831,0.9754927204519888,,Başarılı tahmin
17,SEAFOOD,11.127457409568262,10.549671970793325,,Başarılı tahmin
18,AUTOMOTIVE,3.806884480746791,3.785651873723841,,Başarılı tahmin
18,BABY CARE,0.0974329054842473,0.4052396167415096,,Başarılı tahmin
18,BEAUTY,2.0070011668611434,2.29738440682386,,Başarılı tahmin
18,BEVERAGES,1650.681446907818,1657.1371327502054,,Başarılı tahmin
18,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
18,BREAD/BAKERY,658.7431067677946,656.4095883325091,,Başarılı tahmin
18,CELEBRATION,4.676196032672112,4.346190002801545,,Başarılı tahmin
18,CLEANING,604.208284714119,608.8046328954123,,Başarılı tahmin
18,DAIRY,474.4340723453909,478.87169556322016,,Başarılı tahmin
18,DELI,205.49198457759627,208.195935625866,,Başarılı tahmin
18,EGGS,161.57292882147024,164.44629321522174,,Başarılı tahmin
18,FROZEN FOODS,57.69342877187865,59.15754820358132,,Başarılı tahmin
18,GROCERY I,2467.257984247374,2478.4979449001803,,Başarılı tahmin
18,GROCERY II,16.609101516919488,16.064616271017375,,Başarılı tahmin
18,HARDWARE,0.9364060676779464,1.1876367284970728,,Başarılı tahmin
18,HOME AND KITCHEN I,14.375729288214702,14.495723343119652,,Başarılı tahmin
18,HOME AND KITCHEN II,8.467911318553092,8.10446808119789,,Başarılı tahmin
18,HOME APPLIANCES,0.1726954492415402,0.4932734283546821,,Başarılı tahmin
18,HOME CARE,109.79696616102684,111.443582625578,,Başarılı tahmin
18,LADIESWEAR,6.340723453908985,5.94830765726214,,Başarılı tahmin
18,LAWN AND GARDEN,1.4177362893815637,1.48396652261667,,Başarılı tahmin
18,LINGERIE,4.346557759626604,4.347398784838084,,Başarılı tahmin
18,"LIQUOR,WINE,BEER",57.3803967327888,54.12345308455227,,Başarılı tahmin
18,MAGAZINES,1.1826137689614935,1.0866696189794267,,Başarılı tahmin
18,MEATS,98.83916032963828,99.98336458389684,,Başarılı tahmin
18,PERSONAL CARE,153.30455075845975,155.95771038586824,,Başarılı tahmin
18,PET SUPPLIES,1.85414235705951,1.8927890620990235,,Başarılı tahmin
18,PLAYERS AND ELECTRONICS,4.341890315052509,3.9929339105321993,,Başarılı tahmin
18,POULTRY,194.722633869895,194.67856988957848,,Başarılı tahmin
18,PREPARED FOODS,49.98197725554259,49.05851627246001,,Başarılı tahmin
18,PRODUCE,880.5816041073513,900.012953799497,,Başarılı tahmin
18,SCHOOL AND OFFICE SUPPLIES,1.9177362893815637,2.272717205074837,,Başarılı tahmin
18,SEAFOOD,9.384430978471412,9.178241335544742,,Başarılı tahmin
19,AUTOMOTIVE,6.5478413068844805,6.015764153008631,,Başarılı tahmin
19,BABY CARE,0.1196032672112018,0.4192368089239124,,Başarılı tahmin
19,BEAUTY,1.6114352392065343,1.9340305865618068,,Başarılı tahmin
19,BEVERAGES,1962.8512252042008,1928.568698094444,,Başarılı tahmin
19,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
19,CELEBRATION,5.274212368728121,4.791284141965584,,Başarılı tahmin
19,GROCERY I,3025.872007001167,2987.3592174759306,,Başarılı tahmin
19,GROCERY II,9.921820303383898,9.562854296282929,,Başarılı tahmin
19,HARDWARE,1.2887981330221705,1.4652354460015184,,Başarılı tahmin
19,HOME AND KITCHEN I,14.234539089848308,13.740049734733768,,Başarılı tahmin
19,HOME AND KITCHEN II,8.549591598599767,8.103895341198925,,Başarılı tahmin
19,HOME APPLIANCES,0.161026837806301,0.4675103235330691,,Başarılı tahmin
19,HOME CARE,125.84130688448074,126.01597013606492,,Başarılı tahmin
19,LADIESWEAR,5.3162193698949824,4.8741580137377705,,Başarılı tahmin
19,LAWN AND GARDEN,0.0157526254375729,0.4235573759261197,,Başarılı tahmin
19,LINGERIE,4.399649941656943,4.240397924806651,,Başarılı tahmin
19,MAGAZINES,1.0338389731621938,0.9743121323442168,,Başarılı tahmin
19,PERSONAL CARE,187.39031505250875,188.1866763721916,,Başarılı tahmin
19,PET SUPPLIES,0.574095682613769,0.763443441671037,,Başarılı tahmin
19,PLAYERS AND ELECTRONICS,2.983080513418903,2.654109264597924,,Başarılı tahmin
19,PRODUCE,266.8079227887981,263.01076512849664,,Başarılı tahmin
19,SCHOOL AND OFFICE SUPPLIES,0.5180863477246208,0.9973995477559036,,Başarılı tahmin
19,SEAFOOD,4.336639439906652,4.172002261105575,,Başarılı tahmin
20,AUTOMOTIVE,4.528588098016336,4.0387801643509,,Başarılı tahmin
20,BABY CARE,0.3121353558926488,0.5426804164711795,,Başarılı tahmin
20,BEAUTY,2.866394399066511,3.030941955046192,,Başarılı tahmin
20,BEVERAGES,1668.3885647607935,1690.7990557072935,,Başarılı tahmin
20,BOOKS,0.0,0.3631595596269643,,Başarılı tahmin
20,BREAD/BAKERY,258.47107701283545,264.9726703289849,,Başarılı tahmin
20,CELEBRATION,4.042590431738623,3.5880166587489155,,Başarılı tahmin
20,CLEANING,706.7339556592765,725.0095326411238,,Başarılı tahmin
20,DAIRY,412.6131855309218,425.39398595289856,,Başarılı tahmin
20,DELI,328.5946686172695,333.953728455901,,Başarılı tahmin
20,EGGS,67.30221703617269,70.85079580471127,,Başarılı tahmin
20,FROZEN FOODS,61.63939849708285,63.48353443100782,,Başarılı tahmin
20,GROCERY I,2920.9160414235703,2887.7908518716417,,Başarılı tahmin
20,GROCERY II,7.1452742123687285,7.994593643688941,,Başarılı tahmin
20,HARDWARE,0.4294049008168028,0.6782730314238349,,Başarılı tahmin
20,HOME AND KITCHEN I,15.189031505250876,15.246688146994485,,Başarılı tahmin
20,HOME AND KITCHEN II,8.495915985997666,8.278917614102527,,Başarılı tahmin
20,HOME APPLIANCES,0.0991831971995332,0.4615062039136383,,Başarılı tahmin
20,HOME CARE,164.5431738623104,167.95977672348204,,Başarılı tahmin
20,LADIESWEAR,4.208868144690782,3.913538759149496,,Başarılı tahmin
20,LAWN AND GARDEN,3.077012835472579,2.8260941874992103,,Başarılı tahmin
20,LINGERIE,1.8920653442240372,1.8174822955628984,,Başarılı tahmin
20,"LIQUOR,WINE,BEER",23.585180863477245,22.6102879775011,,Başarılı tahmin
20,MAGAZINES,0.6458576429404901,0.7400296203201104,,Başarılı tahmin
20,MEATS,161.58421548774794,162.88088400208775,,Başarılı tahmin
20,PERSONAL CARE,212.20011668611437,221.60742911234152,,Başarılı tahmin
20,PET SUPPLIES,1.4929988331388564,1.4737868571789865,,Başarılı tahmin
20,PLAYERS AND ELECTRONICS,2.7817969661610267,2.4478627105700177,,Başarılı tahmin
20,POULTRY,203.74102163710617,204.7213256692389,,Başarılı tahmin
20,PREPARED FOODS,44.54477309043174,44.31289277978895,,Başarılı tahmin
20,PRODUCE,504.67401482497087,514.7774357176643,,Başarılı tahmin
20,SCHOOL AND OFFICE SUPPLIES,3.016336056009335,3.269179149623129,,Başarılı tahmin
20,SEAFOOD,6.958569421878647,6.976780034723692,,Başarılı tahmin
21,AUTOMOTIVE,4.690198366394399,4.334759389137678,,Başarılı tahmin
21,BABY CARE,0.2928821470245041,0.5210914312443793,,Başarılı tahmin
21,BEAUTY,2.191948658109685,2.287229478962564,,Başarılı tahmin
21,BEVERAGES,1177.007584597433,1189.18869901295,,Başarılı tahmin
21,BOOKS,0.0,0.3439349416671875,,Başarılı tahmin
21,BREAD/BAKERY,220.2117852975496,226.6181547506208,,Başarılı tahmin
21,CELEBRATION,3.401400233372229,2.991721461163813,,Başarılı tahmin
21,CLEANING,575.0466744457409,588.2567805438614,,Başarılı tahmin
21,DAIRY,252.80805134189032,257.3102237240781,,Başarılı tahmin
21,DELI,145.5296505075846,148.92194979012655,,Başarılı tahmin
21,EGGS,98.62835472578764,101.83754836918266,,Başarılı tahmin
21,FROZEN FOODS,45.51829925262544,46.53552358997722,,Başarılı tahmin
21,GROCERY I,1897.7547339556595,1919.3039539998888,,Başarılı tahmin
21,GROCERY II,6.163943990665111,6.919036262830465,,Başarılı tahmin
21,HARDWARE,0.4194865810968495,0.6570235379821378,,Başarılı tahmin
21,HOME AND KITCHEN I,15.798716452742124,16.03964653311817,,Başarılı tahmin
21,HOME AND KITCHEN II,13.509918319719953,13.497929381199434,,Başarılı tahmin
21,HOME APPLIANCES,0.1441073512252042,0.4644279234890862,,Başarılı tahmin
21,HOME CARE,144.91598599766627,148.40005970911432,,Başarılı tahmin
21,LADIESWEAR,2.435822637106184,2.1277871209428625,,Başarılı tahmin
21,LAWN AND GARDEN,1.1207701283547258,1.1942954565219206,,Başarılı tahmin
21,LINGERIE,4.175029171528588,3.772024902098721,,Başarılı tahmin
21,"LIQUOR,WINE,BEER",30.760210035005837,29.53314135886513,,Başarılı tahmin
21,MAGAZINES,0.970828471411902,0.9097348669699554,,Başarılı tahmin
21,MEATS,50.387051385064176,50.7979514209451,,Başarılı tahmin
21,PERSONAL CARE,146.99183197199534,151.99238698809992,,Başarılı tahmin
21,PET SUPPLIES,0.8588098016336057,0.9574264450422676,,Başarılı tahmin
21,PLAYERS AND ELECTRONICS,3.61610268378063,3.156772695739125,,Başarılı tahmin
21,POULTRY,78.20128356651108,78.61635219921227,,Başarılı tahmin
21,PREPARED FOODS,46.72739791365228,45.423110293106895,,Başarılı tahmin
21,PRODUCE,572.2077994165694,578.1398446408017,,Başarılı tahmin
21,SCHOOL AND OFFICE SUPPLIES,2.161026837806301,2.58880880742764,,Başarılı tahmin
21,SEAFOOD,2.603267211201867,2.452370961165291,,Başarılı tahmin
22,AUTOMOTIVE,2.20828471411902,1.8867977054660583,,Başarılı tahmin
22,BABY CARE,0.1178529754959159,0.4040229570880293,,Başarılı tahmin
22,BEAUTY,0.6306884480746792,0.8308207612116355,,Başarılı tahmin
22,BEVERAGES,514.573512252042,515.1821843744699,,Başarılı tahmin
22,BOOKS,0.0,0.3439349416671875,,Başarılı tahmin
22,BREAD/BAKERY,54.28471411901984,55.8456650920591,,Başarılı tahmin
22,CELEBRATION,3.635355892648775,3.233529996299035,,Başarılı tahmin
22,CLEANING,249.0799299883314,251.62402081922855,,Başarılı tahmin
22,DAIRY,121.99883313885648,124.40244257861958,,Başarılı tahmin
22,DELI,65.46907817969661,66.32671568395625,,Başarılı tahmin
22,EGGS,21.15869311551925,21.966971002566428,,Başarılı tahmin
22,FROZEN FOODS,30.328687876896147,30.901645131276343,,Başarılı tahmin
22,GROCERY I,941.1246295215868,944.1180726068718,,Başarılı tahmin
22,GROCERY II,2.342473745624271,1.8839053914607755,,Başarılı tahmin
22,HARDWARE,0.4159859976662777,0.6472714417083736,,Başarılı tahmin
22,HOME AND KITCHEN I,16.052508751458575,15.753627105371134,,Başarılı tahmin
22,HOME AND KITCHEN II,7.593348891481914,7.013570254227422,,Başarılı tahmin
22,HOME APPLIANCES,0.1371061843640607,0.4692931157691164,,Başarılı tahmin
22,HOME CARE,63.441656942823805,63.88165489901469,,Başarılı tahmin
22,LADIESWEAR,0.2112018669778296,0.5289495839914367,,Başarılı tahmin
22,LAWN AND GARDEN,0.0070011668611435,0.3974002462692892,,Başarılı tahmin
22,LINGERIE,2.882147024504084,2.554355839052227,,Başarılı tahmin
22,"LIQUOR,WINE,BEER",13.83372228704784,12.130841818366193,,Başarılı tahmin
22,MAGAZINES,1.148191365227538,1.029560694713085,,Başarılı tahmin
22,MEATS,42.19333141306884,41.78553533485719,,Başarılı tahmin
22,PERSONAL CARE,64.04317386231038,66.70928861336002,,Başarılı tahmin
22,PET SUPPLIES,0.3943990665110852,0.607468769246497,,Başarılı tahmin
22,PLAYERS AND ELECTRONICS,2.249124854142357,1.9453647404473824,,Başarılı tahmin
22,POULTRY,49.78742876079347,48.607613074516685,,Başarılı tahmin
22,PREPARED FOODS,18.204200700116687,17.52789561894411,,Başarılı tahmin
22,PRODUCE,160.42991998249707,158.77825330838323,,Başarılı tahmin
22,SCHOOL AND OFFICE SUPPLIES,0.2450408401400233,0.6830028636751946,,Başarılı tahmin
22,SEAFOOD,0.8570595099183197,1.013300548462038,,Başarılı tahmin
23,AUTOMOTIVE,2.295215869311552,2.457822421339846,,Başarılı tahmin
23,BABY CARE,0.0,0.3439349416671875,,Başarılı tahmin
23,BEAUTY,1.5157526254375728,1.5920785385159797,,Başarılı tahmin
23,BEVERAGES,1176.931155192532,1174.949445625127,,Başarılı tahmin
23,BOOKS,0.0513418903150525,0.3679112695052966,,Başarılı tahmin
23,BREAD/BAKERY,274.41875732205364,270.8533631349499,,Başarılı tahmin
23,CELEBRATION,8.801633605600934,8.193802422082106,,Başarılı tahmin
23,DAIRY,465.9422403733956,462.9249585106923,,Başarılı tahmin
23,FROZEN FOODS,102.40023109801632,100.0076773113224,,Başarılı tahmin
23,GROCERY I,1987.9539089848308,1978.6083755860568,,Başarılı tahmin
23,GROCERY II,24.310385064177364,22.544996854716537,,Başarılı tahmin
23,HARDWARE,0.131855309218203,0.4613442774262764,,Başarılı tahmin
23,HOME AND KITCHEN I,6.7607934655775965,6.144127205083377,,Başarılı tahmin
23,HOME AND KITCHEN II,8.883313885647608,8.309696352149503,,Başarılı tahmin
23,HOME APPLIANCES,0.2123687281213535,0.4744559996887696,,Başarılı tahmin
23,HOME CARE,87.20303383897316,87.07173510981089,,Başarılı tahmin
23,LADIESWEAR,6.828471411901984,6.293235796964697,,Başarılı tahmin
23,LAWN AND GARDEN,0.942240373395566,1.0980296946679728,,Başarılı tahmin
23,LINGERIE,4.584014002333722,4.393016512719589,,Başarılı tahmin
23,"LIQUOR,WINE,BEER",55.25670945157526,52.4539996784584,,Başarılı tahmin
23,MAGAZINES,2.1686114352392067,1.8077075403167904,,Başarılı tahmin
23,MEATS,654.3133538214702,643.713373038294,,Başarılı tahmin
23,PET SUPPLIES,1.7718786464410734,1.7027695277605028,,Başarılı tahmin
23,PLAYERS AND ELECTRONICS,2.518086347724621,2.333657983765323,,Başarılı tahmin
23,PRODUCE,793.574326662777,770.2267283547687,,Başarılı tahmin
23,SCHOOL AND OFFICE SUPPLIES,0.1715285880980163,0.4990720361400122,,Başarılı tahmin
23,SEAFOOD,15.584397899066513,14.754257538407373,,Başarılı tahmin
24,AUTOMOTIVE,3.2887981330221705,3.218368089118363,,Başarılı tahmin
24,BABY CARE,0.0425904317386231,0.3611909473399639,,Başarılı tahmin
24,BEAUTY,4.902567094515753,4.407828073287047,,Başarılı tahmin
24,BEVERAGES,2827.763710618437,2795.807902063661,,Başarılı tahmin
24,BOOKS,0.1336056009334889,0.4192023578944493,,Başarılı tahmin
24,BREAD/BAKERY,692.1069784130689,673.1081014122833,,Başarılı tahmin
24,CELEBRATION,10.771295215869312,9.872031587580588,,Başarılı tahmin
24,CLEANING,1109.8249708284714,1100.407362500889,,Başarılı tahmin
24,DAIRY,1074.8255542590432,1058.617668248408,,Başarılı tahmin
24,DELI,253.3005630513419,255.18924979041444,,Başarılı tahmin
24,EGGS,204.3249708284714,203.63724973837708,,Başarılı tahmin
24,FROZEN FOODS,214.62371758401403,209.8034883973993,,Başarılı tahmin
24,GROCERY I,3772.091015169195,3752.695299531653,,Başarılı tahmin
24,GROCERY II,25.656359393232204,24.47360734685733,,Başarılı tahmin
24,HARDWARE,1.1108518086347725,1.2822332115737145,,Başarılı tahmin
24,HOME AND KITCHEN I,15.33022170361727,14.622575195618554,,Başarılı tahmin
24,HOME AND KITCHEN II,28.096849474912485,27.151736144372684,,Başarılı tahmin
24,HOME APPLIANCES,0.3448074679113185,0.6145158216399809,,Başarılı tahmin
24,HOME CARE,172.22287047841306,170.17721952988757,,Başarılı tahmin
24,LADIESWEAR,8.475495915985997,7.807786844786023,,Başarılı tahmin
24,LAWN AND GARDEN,13.58343057176196,13.24949717923709,,Başarılı tahmin
24,LINGERIE,9.235705950991832,8.570520684314843,,Başarılı tahmin
24,"LIQUOR,WINE,BEER",99.96149358226371,95.6474151528025,,Başarılı tahmin
24,MAGAZINES,6.566511085180864,5.91699321731221,,Başarılı tahmin
24,MEATS,387.2061944690782,390.3761299603949,,Başarılı tahmin
24,PERSONAL CARE,263.57176196032674,260.96492424094174,,Başarılı tahmin
24,PET SUPPLIES,8.944574095682613,8.115091955230632,,Başarılı tahmin
24,PLAYERS AND ELECTRONICS,7.297549591598599,6.680517158962199,,Başarılı tahmin
24,POULTRY,487.01842602100345,485.0683858586426,,Başarılı tahmin
24,PREPARED FOODS,128.9295910320887,126.51110280089794,,Başarılı tahmin
24,PRODUCE,2271.200866627771,2279.87422533805,,Başarılı tahmin
24,SCHOOL AND OFFICE SUPPLIES,0.5647607934655776,0.8227054822970112,,Başarılı tahmin
24,SEAFOOD,35.417347556592766,34.932054779196314,,Başarılı tahmin
25,AUTOMOTIVE,2.0816802800466743,2.0274320918059976,,Başarılı tahmin
25,BABY CARE,0.0180863477246207,0.3478145166376366,,Başarılı tahmin
25,BEAUTY,2.3862310385064176,2.267656519275301,,Başarılı tahmin
25,BEVERAGES,1765.15227537923,1742.0171771314642,,Başarılı tahmin
25,BOOKS,0.0758459743290548,0.3867139536947933,,Başarılı tahmin
25,BREAD/BAKERY,288.2395979439907,282.7218203756798,,Başarılı tahmin
25,CELEBRATION,4.460910151691949,4.032882691445595,,Başarılı tahmin
25,CLEANING,468.59101516919486,460.90283389672777,,Başarılı tahmin
25,DAIRY,469.5180863477247,460.8553969957262,,Başarılı tahmin
25,DELI,125.7931448109685,126.54377602614886,,Başarılı tahmin
25,EGGS,106.80455075845974,105.94432843686118,,Başarılı tahmin
25,FROZEN FOODS,172.09576778588098,167.82371071045182,,Başarılı tahmin
25,GROCERY I,1689.1872812135357,1676.103614951259,,Başarılı tahmin
25,GROCERY II,11.522170361726957,10.708432453491326,,Başarılı tahmin
25,HARDWARE,0.8418903150525088,0.9986932509168456,,Başarılı tahmin
25,HOME AND KITCHEN I,18.587514585764293,17.978138952539457,,Başarılı tahmin
25,HOME AND KITCHEN II,11.183780630105018,11.032601443957317,,Başarılı tahmin
25,HOME APPLIANCES,0.131271878646441,0.4516096595076878,,Başarılı tahmin
25,HOME CARE,66.39439906651108,65.87549604842047,,Başarılı tahmin
25,LADIESWEAR,0.0,0.392837199746996,,Başarılı tahmin
25,LAWN AND GARDEN,10.23512252042007,9.961914043756218,,Başarılı tahmin
25,LINGERIE,8.54492415402567,8.035983663807482,,Başarılı tahmin
25,"LIQUOR,WINE,BEER",175.26429404900816,165.16439951153274,,Başarılı tahmin
25,MAGAZINES,3.394399066511085,2.9810282329117093,,Başarılı tahmin
25,MEATS,201.21514179813303,203.05594863236263,,Başarılı tahmin
25,PERSONAL CARE,106.31505250875146,105.98100799354168,,Başarılı tahmin
25,PET SUPPLIES,2.0834305717619603,2.011694753247925,,Başarılı tahmin
25,PLAYERS AND ELECTRONICS,3.249124854142357,3.0322744865682703,,Başarılı tahmin
25,POULTRY,156.45843697257877,156.70722015259872,,Başarılı tahmin
25,PREPARED FOODS,51.66134307380397,50.403490722844026,,Başarılı tahmin
25,PRODUCE,872.3991168728121,850.5717429326005,,Başarılı tahmin
25,SCHOOL AND OFFICE SUPPLIES,0.3354725787631272,0.6230061177221536,,Başarılı tahmin
25,SEAFOOD,5.449772460910151,5.413467548958926,,Başarılı tahmin
26,AUTOMOTIVE,3.575262543757293,3.5158266976506094,,Başarılı tahmin
26,BABY CARE,0.0571761960326721,0.3772273431366721,,Başarılı tahmin
26,BEAUTY,0.9492415402567096,1.12849408399956,,Başarılı tahmin
26,BEVERAGES,795.9789964994166,805.4684260197433,,Başarılı tahmin
26,BOOKS,0.0081680280046674,0.3458242220457787,,Başarılı tahmin
26,BREAD/BAKERY,225.5962362893816,225.37561122235667,,Başarılı tahmin
26,CELEBRATION,4.421236872812135,3.966020304567239,,Başarılı tahmin
26,CLEANING,441.5828471411902,443.51240268284334,,Başarılı tahmin
26,DAIRY,238.27829638273045,240.41713429290613,,Başarılı tahmin
26,FROZEN FOODS,80.72500008780631,82.79032582554039,,Başarılı tahmin
26,GROCERY I,1622.2934655775962,1646.6331852321443,,Başarılı tahmin
26,GROCERY II,4.5099183197199535,4.520795357179554,,Başarılı tahmin
26,HARDWARE,0.8033838973162194,0.9495217174770184,,Başarılı tahmin
26,HOME AND KITCHEN I,7.7409568261376895,7.6436544140826355,,Başarılı tahmin
26,HOME AND KITCHEN II,5.339556592765461,5.163794499828317,,Başarılı tahmin
26,HOME APPLIANCES,0.2030338389731621,0.4823617202111198,,Başarılı tahmin
26,HOME CARE,56.40256709451575,57.39777056213949,,Başarılı tahmin
26,LADIESWEAR,1.131271878646441,1.372092913033941,,Başarılı tahmin
26,LAWN AND GARDEN,1.6236872812135357,1.660407467129983,,Başarılı tahmin
26,LINGERIE,3.9200700116686114,4.064102258068983,,Başarılı tahmin
26,"LIQUOR,WINE,BEER",33.658693115519256,32.526364459921766,,Başarılı tahmin
26,MAGAZINES,0.2275379229871645,0.3993449860469766,,Başarılı tahmin
26,PET SUPPLIES,0.8920653442240374,1.0149447537721477,,Başarılı tahmin
26,PLAYERS AND ELECTRONICS,1.175029171528588,1.3448593347293862,,Başarılı tahmin
26,PREPARED FOODS,18.274795799299884,17.102893850237855,,Başarılı tahmin
26,PRODUCE,335.470562462077,335.6084654997964,,Başarılı tahmin
26,SCHOOL AND OFFICE SUPPLIES,0.6161026837806302,0.9761189037388276,,Başarılı tahmin
26,SEAFOOD,3.394155485005834,3.766382123967343,,Başarılı tahmin
27,AUTOMOTIVE,4.8955659276546095,4.625877283260957,,Başarılı tahmin
27,BABY CARE,0.0519253208868144,0.3598037224066848,,Başarılı tahmin
27,BEAUTY,3.55950991831972,3.6624353424028926,,Başarılı tahmin
27,BEVERAGES,2415.556009334889,2442.101972183905,,Başarılı tahmin
27,BOOKS,0.0589264877479579,0.3724811932074621,,Başarılı tahmin
27,BREAD/BAKERY,600.839021429405,598.8895056211534,,Başarılı tahmin
27,CELEBRATION,9.989498249708284,9.392700786858692,,Başarılı tahmin
27,FROZEN FOODS,162.6713616872812,164.00005040322884,,Başarılı tahmin
27,GROCERY I,3192.6534422403734,3209.4157676151945,,Başarılı tahmin
27,HARDWARE,1.7567094515752626,1.780083582949997,,Başarılı tahmin
27,HOME AND KITCHEN I,11.962660443407234,11.841734995089682,,Başarılı tahmin
27,HOME AND KITCHEN II,14.206534422403736,13.94247023561186,,Başarılı tahmin
27,HOME APPLIANCES,0.3319719953325554,0.5604498963178041,,Başarılı tahmin
27,HOME CARE,135.26721120186698,136.4805489227874,,Başarılı tahmin
27,LADIESWEAR,4.536172695449242,4.10763246251137,,Başarılı tahmin
27,LAWN AND GARDEN,13.459743290548424,13.025903153238303,,Başarılı tahmin
